Date,Region,Cases,New cases,"New cases, 14-day avg",Cases per 100k,"New cases, 14-day avg per 100k"
2021-03-22,San Gabriel,194523,69,105.8,10720.7,5.83
2021-03-22,Metro,115944,59,71.4,9728.7,5.99
2021-03-22,West,41080,24,53.7,6156.9,8.05
2021-03-22,South,138441,61,76.0,13176.1,7.23
2021-03-22,East,201750,49,102.7,15273.2,7.78
2021-03-22,South Bay,165498,63,105.9,10544.2,6.74
2021-03-23,Antelope Valley,52950,26,37.0,13328.4,9.31
2021-03-23,San Fernando,284408,118,204.2,12649.9,9.08
2021-03-23,San Gabriel,194572,49,95.6,10723.4,5.27
2021-03-23,Metro,115965,21,67.2,9730.5,5.64
2021-03-23,West,41105,25,50.7,6160.6,7.6
2021-03-23,South,138477,36,71.1,13179.5,6.77
2021-03-23,East,201809,59,91.4,15277.6,6.92
2021-03-23,South Bay,165623,125,100.3,10552.2,6.39
2021-03-24,Antelope Valley,52964,14,34.0,13331.9,8.56
2021-03-24,San Fernando,284615,207,187.1,12659.1,8.32
2021-03-24,San Gabriel,194656,84,89.0,10728.0,4.91
2021-03-24,Metro,116019,54,61.0,9735.0,5.12
2021-03-24,West,41153,48,46.5,6167.8,6.97
2021-03-24,South,138539,62,65.1,13185.4,6.2
2021-03-24,East,201880,71,84.6,15283.0,6.41
2021-03-24,South Bay,165726,103,93.8,10558.8,5.98
2021-03-25,Antelope Valley,52996,32,31.9,13340.0,8.02
2021-03-25,San Fernando,284735,120,166.9,12664.4,7.42
2021-03-25,San Gabriel,194727,71,78.1,10732.0,4.3
2021-03-25,Metro,116055,36,56.6,9738.0,4.75
2021-03-25,West,41199,46,44.1,6174.7,6.62
2021-03-25,South,138591,52,59.6,13190.4,5.67
2021-03-25,East,201949,69,78.6,15288.2,5.95
2021-03-25,South Bay,165817,91,89.4,10564.6,5.69
